,date,cash_data,vol,dif,ret1,ret2,ret3
11/22/2021 14:00,11/22/2021 14:00,1842.97,2379,-0.39,0.071724955,-0.547629851,7.087507053
11/22/2021 14:30,11/22/2021 14:30,1839.38,2379,-3.59,-9.215080283,-0.660951219,-0.732676174
11/22/2021 15:00,11/22/2021 15:00,1842.16,5959,2.78,0.774543536,-7.137480866,2.077599417
11/22/2021 15:30,11/22/2021 15:30,1834.84,5959,-7.32,2.636347593,2.041965987,1.267422451
11/22/2021 16:00,11/22/2021 16:00,1838.46,10619,3.62,0.495033156,1.305079468,-1.331268125
11/22/2021 16:30,11/22/2021 16:30,1811.38,10619,-27.08,7.528882001,3.727046215,3.232013059
11/22/2021 17:00,11/22/2021 17:00,1813.06,5665,1.68,0.062472027,0.470344517,-7.058537484
11/22/2021 17:30,11/22/2021 17:30,1819.62,5665,6.56,-3.895908698,-0.243385312,-0.305857339
11/22/2021 18:00,11/22/2021 18:00,1822.08,5333,2.46,-0.374070826,1.457345784,5.353254482
11/22/2021 18:30,11/22/2021 18:30,1814.55,5333,-7.53,3.065246977,-1.146619468,-0.772548642
11/22/2021 19:00,11/22/2021 19:00,1815.99,4892,1.44,0.191555581,0.587165165,-2.478081812
11/22/2021 19:30,11/22/2021 19:30,1806.65,4892,-9.34,6.500269631,1.245162924,1.053607343
11/22/2021 20:00,11/22/2021 20:00,1808.37,3703,1.72,0.184541954,1.19957246,-5.300697171
11/22/2021 20:30,11/22/2021 20:30,1804.66,3703,-3.71,2.158165369,0.398272054,0.2137301
11/22/2021 21:00,11/22/2021 21:00,1802.09,3083,-2.57,-0.6939284,-1.497612241,-3.655777609
11/22/2021 21:30,11/22/2021 21:30,1806.5,3083,4.41,1.715078916,-1.190141967,-0.496213568
11/22/2021 22:00,11/22/2021 22:00,1802.84,3645,-3.66,0.829759389,1.423102833,-0.291976082
11/22/2021 22:30,11/22/2021 22:30,1807.05,3645,4.21,1.150098097,0.954304694,0.124545305
11/22/2021 23:00,11/22/2021 23:00,1806.3,1479,-0.75,0.177976604,0.204690553,-0.945407544
11/22/2021 23:30,11/22/2021 23:30,1804.2,1479,-2.1,-2.802210496,-0.498727906,-0.67670451
11/23/2021 1:00,11/23/2021 1:00,1805.41,1669,1.21,0.576332501,-1.615004982,1.187205514
11/23/2021 1:30,11/23/2021 1:30,1809.66,1669,4.25,-3.507093251,-2.021251823,-2.597584324
11/23/2021 2:00,11/23/2021 2:00,1810.27,1741,0.61,-0.143336649,0.502694995,4.009788246
11/23/2021 2:30,11/23/2021 2:30,1807.92,1741,-2.35,3.854312183,-0.552464193,-0.409127544
11/23/2021 3:00,11/23/2021 3:00,1807.89,3387,-0.03,-0.012774358,-0.049236365,-3.903548548
11/23/2021 3:30,11/23/2021 3:30,1812.34,3387,4.45,148.1523053,-1.892550655,-1.879776296
11/23/2021 4:00,11/23/2021 4:00,1811.28,2914,-1.06,0.237979289,35.25718029,-112.895125
11/23/2021 4:30,11/23/2021 4:30,1806.5,2914,-4.78,-4.516715814,-1.074884819,-1.312864108
11/23/2021 5:00,11/23/2021 5:00,1810.15,1644,3.65,0.763836723,-3.450033405,1.066682409
11/23/2021 5:30,11/23/2021 5:30,1807.53,1644,-2.62,0.717603732,0.548132083,-0.21570464
11/23/2021 6:00,11/23/2021 6:00,1808.5,1159,0.97,0.370397888,0.265798907,-0.451804825
11/23/2021 6:30,11/23/2021 6:30,1806.91,1159,-1.59,1.639456423,0.607251196,0.236853309
11/23/2021 7:00,11/23/2021 7:00,1807.27,2042,0.36,0.226492135,0.371323986,-1.268132437
11/23/2021 7:30,11/23/2021 7:30,1808.68,2042,1.41,-3.914749652,-0.886660008,-1.113152144
11/23/2021 8:00,11/23/2021 8:00,1808.14,3669,-0.54,0.382886584,-1.498905122,2.41584453
11/23/2021 8:30,11/23/2021 8:30,1803.2,3669,-4.94,-9.162035581,-3.508020507,-3.890907091
11/23/2021 9:00,11/23/2021 9:00,1802.77,4597,-0.43,-0.087174107,0.798692269,9.960727851
11/23/2021 9:30,11/23/2021 9:30,1809.86,4597,7.09,16.4579963,-1.434711129,-1.347537022
11/23/2021 10:00,11/23/2021 10:00,1808.3,5177,-1.56,0.219691649,3.615684345,-12.84231195
11/23/2021 10:30,11/23/2021 10:30,1798.77,5177,-9.53,-6.127770386,-1.34621998,-1.565911629
11/23/2021 11:00,11/23/2021 11:00,1802.93,4390,4.16,0.437166271,-2.67885453,3.448915857
11/23/2021 11:30,11/23/2021 11:30,1792.56,4390,-10.37,2.497099729,1.091647777,0.654481506
11/23/2021 12:00,11/23/2021 12:00,1799.04,3007,6.48,0.6255552,1.562073721,-0.935026008
11/23/2021 12:30,11/23/2021 12:30,1795.62,3007,-3.42,0.527328087,0.329872827,-0.295682373
11/23/2021 13:00,11/23/2021 13:00,1797.05,3182,1.43,0.418360155,0.22061306,-0.306715027
11/23/2021 13:30,11/23/2021 13:30,1793.44,3182,-3.61,2.526009001,1.056781516,0.638421362
11/23/2021 14:00,11/23/2021 14:00,1797.43,3790,3.99,1.105146277,2.791609444,0.265600442
11/23/2021 14:30,11/23/2021 14:30,1791.33,3790,-6.1,1.529721765,1.690566313,0.585420036
11/23/2021 15:00,11/23/2021 15:00,1793.31,8097,1.98,0.324962951,0.497102899,-1.032618866
11/23/2021 15:30,11/23/2021 15:30,1784.11,8097,-9.2,4.655851998,1.512979406,1.188016454
11/23/2021 16:00,11/23/2021 16:00,1785.37,6958,1.26,0.137260873,0.639066309,-4.016785689
11/23/2021 16:30,11/23/2021 16:30,1793.16,6958,7.79,-6.166913702,-0.846475957,-0.98373683
11/23/2021 17:00,11/23/2021 17:00,1791,5990,-2.16,0.276842609,-1.70726448,4.459649222
11/23/2021 17:30,11/23/2021 17:30,1784.65,5990,-6.35,-2.946814277,-0.815803753,-1.092646362
11/23/2021 18:00,11/23/2021 18:00,1786.17,4057,1.52,0.23969362,-0.706332583,2.240481694
11/23/2021 18:30,11/23/2021 18:30,1781.92,4057,-4.25,2.798193088,0.670709032,0.431015412
11/23/2021 19:00,11/23/2021 19:00,1782.03,3479,0.11,0.025912406,0.072507917,-2.725685172
11/23/2021 19:30,11/23/2021 19:30,1786.07,3479,4.04,-36.68457149,-0.950585528,-0.976497934
11/23/2021 20:00,11/23/2021 20:00,1781.88,4127,-4.19,1.037172348,-38.04822316,-1.363651669
11/23/2021 20:30,11/23/2021 20:30,1789.23,4127,7.35,1.752626046,1.817775272,0.780602924
11/23/2021 21:00,11/23/2021 21:00,1787.89,2527,-1.34,0.182006369,0.318989102,-1.433636944
11/23/2021 21:30,11/23/2021 21:30,1790.26,2527,2.37,1.76814777,0.321814155,0.139807786
11/23/2021 22:00,11/23/2021 22:00,1787.55,3332,-2.71,1.14356863,2.021998323,0.253850553
11/23/2021 22:30,11/23/2021 22:30,1791.8,3332,4.25,1.56759138,1.792648327,0.649079697
11/23/2021 23:00,11/23/2021 23:00,1791.12,1355,-0.68,0.159840504,0.250564596,-1.317026784
11/23/2021 23:30,11/23/2021 23:30,1788.74,1355,-2.38,-3.502992211,-0.55992004,-0.719760543
11/24/2021 1:00,11/24/2021 1:00,1788.42,2001,-0.32,-0.134555246,0.47134598,3.974338191
11/24/2021 1:30,11/24/2021 1:30,1790.84,2001,2.42,7.558064111,-1.016977178,-0.882421931
11/24/2021 2:00,11/24/2021 2:00,1792.06,1897,1.22,-0.503620008,-3.806392305,-11.36445642
11/24/2021 2:30,11/24/2021 2:30,1790.24,1897,-1.82,1.492053212,-0.75142785,-0.247807842
11/24/2021 3:00,11/24/2021 3:00,1788.86,3427,-1.38,-0.758919659,-1.132348515,-2.624401726
11/24/2021 3:30,11/24/2021 3:30,1796.03,3427,7.17,5.187267272,-3.936719109,-3.17779945
11/24/2021 4:00,11/24/2021 4:00,1792.93,2594,-3.1,0.431866268,2.240205755,-2.947061517
11/24/2021 4:30,11/24/2021 4:30,1795.32,2594,2.39,0.771120214,0.333020809,-0.098845459
11/24/2021 5:00,11/24/2021 5:00,1792.7,2039,-2.62,1.096304613,0.845382648,0.074262434
11/24/2021 5:30,11/24/2021 5:30,1794.73,2039,2.03,0.774936533,0.849566496,-0.246738117
11/24/2021 6:00,11/24/2021 6:00,1795.65,1494,0.92,-0.452829563,-0.350914172,-1.125850704
11/24/2021 6:30,11/24/2021 6:30,1792.62,1494,-3.03,3.295415626,-1.492261618,-1.039432055
11/24/2021 7:00,11/24/2021 7:00,1793.05,1657,0.43,0.142017062,0.468005244,-2.827410383
11/24/2021 7:30,11/24/2021 7:30,1795.74,1657,2.69,-6.250376453,-0.887660097,-1.029677159
11/24/2021 8:00,11/24/2021 8:00,1795.51,2871,-0.23,0.085443274,-0.534052629,5.716323824
11/24/2021 8:30,11/24/2021 8:30,1792.21,2871,-3.3,-14.36194711,-1.227131786,-1.31257506
11/24/2021 9:00,11/24/2021 9:00,1796.27,2659,4.06,1.230042644,-17.6658074,-3.303860284
11/24/2021 9:30,11/24/2021 9:30,1791.81,2659,-4.46,1.098644728,1.351379866,0.121337222
11/24/2021 10:00,11/24/2021 10:00,1794.68,2765,2.87,0.643782846,0.70728863,-0.391356098
11/24/2021 10:30,11/24/2021 10:30,1790.2,2765,-4.48,1.561677137,1.005380951,0.361598106
11/24/2021 11:00,11/24/2021 11:00,1790.78,2888,0.58,0.129605217,0.202401505,-1.359275632
11/24/2021 11:30,11/24/2021 11:30,1793.81,2888,3.03,-5.218877958,-0.676393812,-0.805999029
11/24/2021 12:00,11/24/2021 12:00,1792.71,3149,-1.1,0.362840869,-1.893622215,3.325255743
11/24/2021 12:30,11/24/2021 12:30,1788.32,3149,-4.39,-3.997029345,-1.450285602,-1.813126471
11/24/2021 13:00,11/24/2021 13:00,1785.48,3087,-2.84,-0.648233406,2.591007948,6.588037293
11/24/2021 13:30,11/24/2021 13:30,1790,3087,4.52,1.590801992,-1.031210994,-0.382977588
11/24/2021 14:00,11/24/2021 14:00,1787.41,3515,-2.59,0.572699508,0.911051519,-0.679750473
11/24/2021 14:30,11/24/2021 14:30,1784.23,3515,-3.18,-1.229782853,-0.704296035,-1.276995543
11/24/2021 15:00,11/24/2021 15:00,1781.7,7181,-2.53,-0.79687137,0.979978747,2.2097616
11/24/2021 15:30,11/24/2021 15:30,1787.74,7181,6.04,2.385006058,-1.900543045,-1.103671675
11/24/2021 16:00,11/24/2021 16:00,1785.72,8395,-2.02,0.334060574,0.796736494,-1.588269564
11/24/2021 16:30,11/24/2021 16:30,1778.38,8395,-7.34,-3.643210815,-1.217053098,-1.551113672
11/24/2021 17:00,11/24/2021 17:00,1779.53,6063,1.15,0.156948115,-0.57179507,3.071415745
11/24/2021 17:30,11/24/2021 17:30,1785.46,6063,5.93,-5.146285556,-0.807699818,-0.964647933
11/24/2021 18:00,11/24/2021 18:00,1783.39,3904,-2.07,0.34869468,-1.794482395,3.351803161
11/24/2021 18:30,11/24/2021 18:30,1791.34,3904,7.95,3.834268311,1.336988962,0.988294282
11/24/2021 19:00,11/24/2021 19:00,1789.13,2425,-2.21,0.277541346,1.064167987,-2.770100323
11/24/2021 19:30,11/24/2021 19:30,1784.63,2425,-4.5,-2.040023029,-0.566190737,-0.843732083
11/24/2021 20:00,11/24/2021 20:00,1785.79,2212,1.16,0.258018792,-0.526364278,1.513658751
11/24/2021 20:30,11/24/2021 20:30,1783.56,2212,-2.23,1.922990266,0.496167626,0.238148834
11/24/2021 21:00,11/24/2021 21:00,1782.34,3429,-1.22,-0.547614456,-1.053057268,-2.976047534
11/24/2021 21:30,11/24/2021 21:30,1785.65,3429,3.31,2.711526181,-1.484870934,-0.937256478
11/24/2021 22:00,11/24/2021 22:00,1784.47,2511,-1.18,0.356282687,0.966069834,-1.745456347
11/24/2021 22:30,11/24/2021 22:30,1788.38,2511,3.91,3.311028646,1.179662184,0.823379496
11/24/2021 23:00,11/24/2021 23:00,1788.02,925,-0.36,0.091980183,0.30454902,-3.006479626
11/24/2021 23:30,11/24/2021 23:30,1789.46,925,1.44,3.998792649,0.367809679,0.275829496
11/25/2021 1:00,11/25/2021 1:00,1785.88,2256,-3.58,2.487599856,9.947396017,5.948603369
11/25/2021 1:30,11/25/2021 1:30,1791.01,2256,5.13,1.432340442,3.563089877,1.075490021
11/25/2021 2:00,11/25/2021 2:00,1789.14,1331,-1.87,0.364190275,0.521644459,-0.910695982
11/25/2021 2:30,11/25/2021 2:30,1792.75,1331,3.61,1.929543978,0.702721152,0.338530877
11/25/2021 3:00,11/25/2021 3:00,1789.94,2605,-2.81,0.778219436,1.501608626,-0.427935352
11/25/2021 3:30,11/25/2021 3:30,1793.14,2605,3.2,1.138666153,0.886132131,0.107912696
11/25/2021 4:00,11/25/2021 4:00,1791.35,1479,-1.79,0.559154861,0.636690715,-0.501975438
11/25/2021 4:30,11/25/2021 4:30,1794.2,1479,2.85,1.591708276,0.89001142,0.330856559
11/25/2021 5:00,11/25/2021 5:00,1793.24,1113,-0.96,0.336664581,0.5358718,-1.055836476
11/25/2021 5:30,11/25/2021 5:30,1791.85,1113,-1.39,-1.448865803,-0.487781799,-0.82444638
11/25/2021 6:00,11/25/2021 6:00,1792.53,602,0.68,0.489305518,-0.708938032,0.739927771
11/25/2021 6:30,11/25/2021 6:30,1791.6,602,-0.93,1.367742469,0.669243937,0.179938419
11/25/2021 7:00,11/25/2021 7:00,1791.34,1388,-0.26,-0.27966274,-0.382506607,-1.750249076
11/25/2021 7:30,11/25/2021 7:30,1792.84,1388,1.5,5.767235145,-1.612880783,-1.333218043
11/25/2021 8:00,11/25/2021 8:00,1792.24,1785,-0.6,0.399899564,2.306314821,-3.460920324
11/25/2021 8:30,11/25/2021 8:30,1794.06,1785,1.82,3.032301675,1.212616119,0.812716554
11/25/2021 9:00,11/25/2021 9:00,1792.43,1583,-1.63,0.895556934,2.715598792,-0.316702883
11/25/2021 9:30,11/25/2021 9:30,1794.17,1583,1.74,1.067451933,0.955963981,0.060407047
11/25/2021 10:00,11/25/2021 10:00,1792.98,1612,-1.19,0.683803157,0.729927002,-0.337524931
11/25/2021 10:30,11/25/2021 10:30,1794.98,1612,2,1.680292961,1.148989632,0.465186475
11/25/2021 11:00,11/25/2021 11:00,1794.43,1765,-0.55,0.274888883,0.461893855,-1.218399106
11/25/2021 11:30,11/25/2021 11:30,1791.85,1765,-2.58,-4.695003952,-1.290604392,-1.565493275
11/25/2021 12:00,11/25/2021 12:00,1792.97,1339,1.12,0.434285267,-2.038971045,2.656032907
11/25/2021 12:30,11/25/2021 12:30,1790.24,1339,-2.73,2.438595605,1.059046143,0.624760876
11/25/2021 13:00,11/25/2021 13:00,1791.5,1176,1.26,0.461727814,1.125967417,-1.312628188
11/25/2021 13:30,11/25/2021 13:30,1789.85,1176,-1.65,1.309666452,0.604709427,0.142981614
11/25/2021 14:00,11/25/2021 14:00,1790.53,1599,0.68,0.41223284,0.539887521,-0.769778931
11/25/2021 14:30,11/25/2021 14:30,1792.82,1599,2.29,-3.364856258,-1.387104252,-1.799337092
11/25/2021 15:00,11/25/2021 15:00,1791.58,2310,-1.24,0.541326044,-1.821484326,1.543371932
11/25/2021 15:30,11/25/2021 15:30,1789.23,2310,-2.35,-1.897061512,-1.026928803,-1.568254847
11/25/2021 16:00,11/25/2021 16:00,1792.07,1235,2.84,1.208345367,-2.29230549,-0.395243978
11/25/2021 16:30,11/25/2021 16:30,1790.14,1235,-1.93,0.679404753,0.820955586,-0.387389782
11/25/2021 17:00,11/25/2021 17:00,1790.82,1648,0.68,0.352454564,0.239459306,-0.439945447
11/25/2021 17:30,11/25/2021 17:30,1787.82,1648,-3,4.414625794,1.55595501,1.203500446
11/25/2021 18:00,11/25/2021 18:00,1787.97,1376,0.15,0.05003984,0.220907167,-4.193718627
11/25/2021 18:30,11/25/2021 18:30,1790.45,1376,2.48,-16.52118461,-0.826717429,-0.876757268
11/25/2021 19:00,11/25/2021 19:00,1790.35,984,-0.1,0.040295774,-0.665733914,15.8554507
11/25/2021 19:30,11/25/2021 19:30,1787.96,984,-2.39,-23.91663459,-0.963739292,-1.004035065
11/26/2021 1:00,11/26/2021 1:00,1789.01,1350,1.05,0.439495073,-10.51124305,13.40539153
11/26/2021 1:30,11/26/2021 1:30,1792.69,1350,3.68,-3.50013464,-1.538291928,-1.977787001
11/26/2021 2:00,11/26/2021 2:00,1789.9,3192,-2.79,0.757963718,-2.652975064,0.847159577
11/26/2021 2:30,11/26/2021 2:30,1794.28,3192,4.38,1.569196507,1.189394018,0.431430301
11/26/2021 3:00,11/26/2021 3:00,1790.85,3247,-3.43,0.782897362,1.228519806,-0.340676701
11/26/2021 3:30,11/26/2021 3:30,1793.56,3247,2.71,0.790246078,0.61868157,-0.164215792
11/26/2021 4:00,11/26/2021 4:00,1791.71,2785,-1.85,0.682493008,0.539337423,-0.250908655
11/26/2021 4:30,11/26/2021 4:30,1794.9,2785,3.19,1.723680398,1.176399819,0.493906812
11/26/2021 5:00,11/26/2021 5:00,1794.13,2887,-0.77,0.241216494,0.415780142,-1.307900256
11/26/2021 5:30,11/26/2021 5:30,1798.75,2887,4.62,5.993573829,1.445748865,1.204532371
11/26/2021 6:00,11/26/2021 6:00,1796.58,1682,-2.17,0.469376698,2.813243892,-3.180329936
11/26/2021 6:30,11/26/2021 6:30,1798.49,1682,1.91,0.880247964,0.413167883,-0.056208815
11/26/2021 7:00,11/26/2021 7:00,1795.23,1711,-3.26,1.707447761,1.502977415,0.622729451
11/26/2021 7:30,11/26/2021 7:30,1797.95,1711,2.72,0.83448115,1.424832971,-0.28261479
11/26/2021 8:00,11/26/2021 8:00,1797.4,3227,-0.55,0.202083802,0.168635124,-0.665846026
11/26/2021 8:30,11/26/2021 8:30,1803.33,3227,5.93,10.76571827,2.175577284,1.973493482
11/26/2021 9:00,11/26/2021 9:00,1800.12,5245,-3.21,0.540906398,5.823245886,-4.942472384
11/26/2021 9:30,11/26/2021 9:30,1808.49,5245,8.37,2.60375215,1.408386196,0.867479798
11/26/2021 10:00,11/26/2021 10:00,1808.95,6227,0.46,-0.054823936,-0.14274794,-2.74650009
11/26/2021 10:30,11/26/2021 10:30,1797.69,6227,-11.26,24.55164009,-1.346017536,-1.291193601
11/26/2021 11:00,11/26/2021 11:00,1801.92,4973,4.23,0.376398697,9.241205334,-15.31043476
11/26/2021 11:30,11/26/2021 11:30,1809.8,4973,7.88,-1.856640052,-0.698836896,-1.075235593
11/26/2021 12:00,11/26/2021 12:00,1805.8,4721,-4,0.507068881,-0.941444393,0.915195659
11/26/2021 12:30,11/26/2021 12:30,1810.61,4721,4.81,1.202230884,0.609613869,0.102544988
11/26/2021 13:00,11/26/2021 13:00,1809.06,3590,-1.55,0.321954927,0.387064156,-0.815166728
11/26/2021 13:30,11/26/2021 13:30,1815.52,3590,6.46,4.162100299,1.340008697,1.01805377
11/26/2021 14:00,11/26/2021 14:00,1812.01,4081,-3.51,0.542901387,2.259610025,-1.902490274
11/26/2021 14:30,11/26/2021 14:30,1805.61,4081,-6.4,-1.828358023,-0.992618106,-1.535519493
11/26/2021 15:00,11/26/2021 15:00,1809.41,5919,3.8,0.594176637,-1.086367621,0.741990402
11/26/2021 15:30,11/26/2021 15:30,1798.92,5919,-10.49,2.765651224,1.643285342,1.049108706
11/26/2021 16:00,11/26/2021 16:00,1808.05,8796,9.13,0.870680288,2.407998004,-0.35765322
11/26/2021 16:30,11/26/2021 16:30,1795.35,8796,-12.7,1.392399537,1.21233483,0.341654542
11/26/2021 17:00,11/26/2021 17:00,1802.59,8562,7.24,0.570942261,0.79497974,-0.597419797
11/26/2021 17:30,11/26/2021 17:30,1797.5,8562,-5.09,0.702618334,0.4011545,-0.169787761
11/26/2021 18:00,11/26/2021 18:00,1799.64,8626,2.14,0.420776784,0.295645483,-0.406972851
11/26/2021 18:30,11/26/2021 18:30,1780.45,8626,-19.19,9.010081219,3.791233,3.370456215
11/26/2021 19:00,11/26/2021 19:00,1783.28,5470,2.83,0.148148256,1.334827822,-7.675253397
11/26/2021 19:30,11/26/2021 19:30,1789.64,5470,6.36,-2.241571253,-0.332084872,-0.480233129
11/26/2021 20:00,11/26/2021 20:00,1783.89,1313,-5.75,0.903933548,-2.026231456,0.215339797
11/26/2021 19:30,11/26/2021 19:30,1788.84,1313,4.95,0.861062138,0.778342953,-0.125590595
11/29/2021 1:05,11/29/2021 1:05,1779.95,2974,-8.89,1.797944932,1.548142306,0.687080169
11/29/2021 1:30,11/29/2021 1:30,1795.61,2974,15.66,1.758202116,3.161150585,1.363205653
11/29/2021 2:00,11/29/2021 2:00,1795.88,3558,0.27,-0.017164796,-0.03017918,-1.788381297
11/29/2021 2:30,11/29/2021 2:30,1790.16,3558,-5.72,21.21740001,-0.364192337,-0.347027541
11/29/2021 3:00,11/29/2021 3:00,1789.8,3886,-0.36,-0.063043898,-1.33762761,-22.55502762
11/29/2021 3:30,11/29/2021 3:30,1795.7,3886,5.9,16.36358093,-1.031623934,-0.968580035
11/29/2021 4:00,11/29/2021 4:00,1792.24,2709,-3.46,0.586041518,9.589737811,-6.773843119
11/29/2021 4:30,11/29/2021 4:30,1795.47,2709,3.23,0.933585821,0.547120052,-0.038921466
11/29/2021 5:00,11/29/2021 5:00,1796.48,2127,1.01,-0.312324313,-0.291581551,-1.225167371
11/29/2021 5:30,11/29/2021 5:30,1793.82,2127,-2.66,2.634874136,-0.822935256,-0.510610942
11/29/2021 6:00,11/29/2021 6:00,1794.3,1742,0.48,0.180560731,0.4757548,-2.159119336
11/29/2021 6:30,11/29/2021 6:30,1791.04,1742,-3.26,6.79693462,1.227259482,1.046698752
11/29/2021 7:00,11/29/2021 7:00,1792.05,2699,1.01,0.310010423,2.107120573,-4.689814047
11/29/2021 7:30,11/29/2021 7:30,1795.78,2699,3.73,-3.688191503,-1.143377806,-1.453388229
11/29/2021 8:00,11/29/2021 8:00,1794.48,3209,-1.3,0.348289466,-1.284558249,2.403633254
11/29/2021 8:30,11/29/2021 8:30,1796.64,3209,2.16,1.661140685,0.578557802,0.230268336
11/29/2021 9:00,11/29/2021 9:00,1791.91,4785,-4.73,2.191384092,3.640197271,1.979056586
11/29/2021 9:30,11/29/2021 9:30,1797.08,4785,5.17,1.092889377,2.394940396,0.203556304
11/29/2021 10:00,11/29/2021 10:00,1792.83,5127,-4.25,0.821839436,0.898179589,-0.194709788
11/29/2021 10:30,11/29/2021 10:30,1799.2,5127,6.37,1.497939801,1.231066001,0.409226565
11/29/2021 11:00,11/29/2021 11:00,1796.6,3652,-2.6,0.407734972,0.610762443,-0.887177358
11/29/2021 11:30,11/29/2021 11:30,1799.34,3652,2.74,1.053805145,0.429673211,0.021938239
11/29/2021 12:00,11/29/2021 12:00,1799.31,2296,-0.03,0.010940658,0.011529321,-1.042275823
11/29/2021 12:30,11/29/2021 12:30,1794.62,2296,-4.69,-156.5387387,-1.712636774,-1.723577432
11/29/2021 13:00,11/29/2021 13:00,1796.2,2042,1.58,0.337178601,-52.78151292,103.7572258
11/29/2021 13:30,11/29/2021 13:30,1793.16,2042,-3.04,1.924833591,0.649012697,0.311834096
11/29/2021 14:00,11/29/2021 14:00,1790.21,3347,-2.95,-0.972016846,-1.870970677,-3.795804269
11/29/2021 14:30,11/29/2021 14:30,1794,3347,3.79,1.284444857,-1.248502039,-0.276485192
11/29/2021 15:00,11/29/2021 15:00,1793.97,5232,-0.03,0.007907269,0.010156451,-1.274288405
11/29/2021 15:30,11/29/2021 15:30,1786.76,5232,-7.21,-240.8195969,-1.904225393,-1.912132662
11/29/2021 16:00,11/29/2021 16:00,1784.23,6016,-2.53,-0.351858205,84.73435115,325.5539481
11/29/2021 16:30,11/29/2021 16:30,1789.88,6016,5.65,2.231253605,-0.785084889,-0.433226684
11/29/2021 17:00,11/29/2021 17:00,1789.7,5093,-0.18,0.031809697,0.070975502,-2.160278103
11/29/2021 17:30,11/29/2021 17:30,1785.17,5093,-4.53,-25.19983798,-0.80159922,-0.833408918
11/29/2021 18:00,11/29/2021 18:00,1787.85,4693,2.68,0.591917591,-14.9162274,10.28361058
11/29/2021 18:30,11/29/2021 18:30,1782.58,4693,-5.27,1.967845416,1.164802319,0.572884727
11/29/2021 19:00,11/29/2021 19:00,1785.64,3258,3.06,0.581004508,1.143327058,-0.824518358
11/29/2021 19:30,11/29/2021 19:30,1782.41,3258,-3.23,1.055605877,0.613311773,0.032307265
11/29/2021 20:00,11/29/2021 20:00,1782.53,2512,0.12,0.037184103,0.039251758,-1.016354119
11/29/2021 20:30,11/29/2021 20:30,1785.18,2512,2.65,-22.0661917,-0.82051155,-0.857695653
11/29/2021 21:00,11/29/2021 21:00,1783.9,2478,-1.28,0.482833392,-10.65429418,11.41189751
11/29/2021 21:30,11/29/2021 21:30,1781.03,2478,-2.87,-2.24479806,-1.083863461,-1.566696853
11/29/2021 22:00,11/29/2021 22:00,1781.94,3062,0.91,0.317247532,-0.712156644,1.532641416
11/29/2021 22:30,11/29/2021 22:30,1784.98,3062,3.04,-3.336960637,-1.058642526,-1.375890058
11/29/2021 23:00,11/29/2021 23:00,1782.4,1695,-2.58,0.848574718,-2.831660433,0.505300204
11/29/2021 23:30,11/29/2021 23:30,1785.74,1695,3.34,1.294298057,1.098308609,0.249733891
11/30/2021 1:00,11/30/2021 1:00,1784.37,1503,-1.37,0.409953202,0.530601633,-0.763696423
11/30/2021 1:30,11/30/2021 1:30,1787.73,1503,3.36,2.45118904,1.004872797,0.594919595
11/30/2021 2:00,11/30/2021 2:00,1787.83,2401,0.1,-0.029733096,-0.072881439,-2.524070479
11/30/2021 2:30,11/30/2021 2:30,1784.61,2401,-3.22,32.22813068,-0.958242103,-0.928509007
11/30/2021 3:00,11/30/2021 3:00,1782.94,2743,-1.67,-0.519344323,-16.7374967,-48.96562737
11/30/2021 3:30,11/30/2021 3:30,1789,2743,6.06,3.624285916,-1.882252314,-1.362907992
11/30/2021 4:00,11/30/2021 4:00,1787.7,2323,-1.3,0.214235763,0.776451659,-2.847834257
11/30/2021 4:30,11/30/2021 4:30,1790.33,2323,2.63,2.022325194,0.433254382,0.219018618
11/30/2021 5:00,11/30/2021 5:00,1787.97,1785,-2.36,0.897270663,1.814573068,-0.207752126
11/30/2021 5:30,11/30/2021 5:30,1789.06,1785,1.09,0.462028336,0.414564471,-0.482706192
11/30/2021 6:00,11/30/2021 6:00,1789.58,1302,0.52,-0.476849582,-0.220318019,-0.682346355
11/30/2021 6:30,11/30/2021 6:30,1788.1,1302,-1.48,2.846917698,-1.357551513,-0.880701931
11/30/2021 7:00,11/30/2021 7:00,1787.86,5298,-0.24,-0.162240151,-0.461884359,-3.308802056
11/30/2021 7:30,11/30/2021 7:30,1795.83,5298,7.97,33.13675772,-5.376112592,-5.213872441
11/30/2021 8:00,11/30/2021 8:00,1795.79,4618,-0.04,0.005007731,0.165939975,-32.97081774
11/30/2021 8:30,11/30/2021 8:30,1791.23,4618,-4.56,-114.1462553,-0.571613762,-0.576621493
11/30/2021 9:00,11/30/2021 9:00,1793.65,4438,2.42,0.531018352,-60.61375639,53.53249887
11/30/2021 9:30,11/30/2021 9:30,1789.87,4438,-3.78,1.56257661,0.829756857,0.298738504
11/30/2021 10:00,11/30/2021 10:00,1791.58,3964,1.71,0.452642285,0.707288247,-0.855288362
11/30/2021 10:30,11/30/2021 10:30,1795.61,3964,4.03,-2.352954871,-1.06504687,-1.517689155
11/30/2021 11:00,11/30/2021 11:00,1791.41,4098,-4.2,1.042233053,-2.452327339,-0.099372468
11/30/2021 11:30,11/30/2021 11:30,1798.44,4098,7.03,1.672491377,1.743125794,0.700892741
11/30/2021 12:00,11/30/2021 12:00,1797.77,2821,-0.67,0.095137161,0.159116081,-1.513375296
11/30/2021 12:30,11/30/2021 12:30,1794.96,2821,-2.81,-4.198093091,-0.399394656,-0.494531817
