,date,cash_data,vol
2021-10-08 19:30:00,2021-10-08 19:30:00,4401.15,3737.0
2021-10-08 20:00:00,2021-10-08 20:00:00,4398.65,4153.0
2021-10-08 20:30:00,2021-10-08 20:30:00,4386.25,4153.0
2021-10-08 21:00:00,2021-10-08 21:00:00,4394.05,3616.0
2021-10-08 21:30:00,2021-10-08 21:30:00,4407.25,3616.0
2021-10-08 22:00:00,2021-10-08 22:00:00,4406.05,4271.0
2021-10-08 22:30:00,2021-10-08 22:30:00,4389.35,4271.0
2021-10-08 23:00:00,2021-10-08 23:00:00,4393.15,449.0
2021-10-08 23:30:00,2021-10-08 23:30:00,4386.85,449.0
2021-10-11 01:00:00,2021-10-11 01:00:00,4397.85,1855.0
2021-10-11 01:30:00,2021-10-11 01:30:00,4377.95,1855.0
2021-10-11 02:00:00,2021-10-11 02:00:00,4381.65,2068.0
2021-10-11 02:30:00,2021-10-11 02:30:00,4362.35,2068.0
2021-10-11 03:00:00,2021-10-11 03:00:00,4365.65,2320.0
2021-10-11 03:30:00,2021-10-11 03:30:00,4380.25,2320.0
2021-10-11 04:00:00,2021-10-11 04:00:00,4377.85,2330.0
2021-10-11 04:30:00,2021-10-11 04:30:00,4388.65,2330.0
2021-10-11 05:00:00,2021-10-11 05:00:00,4386.15,1624.0
2021-10-11 05:30:00,2021-10-11 05:30:00,4379.85,1624.0
2021-10-11 06:00:00,2021-10-11 06:00:00,4376.32,1193.0
2021-10-11 06:30:00,2021-10-11 06:30:00,4384.35,1193.0
2021-10-11 07:00:00,2021-10-11 07:00:00,4381.15,743.0
2021-10-11 07:30:00,2021-10-11 07:30:00,4387.85,743.0
2021-10-11 08:00:00,2021-10-11 08:00:00,4390.35,1484.0
2021-10-11 08:30:00,2021-10-11 08:30:00,4384.75,1484.0
2021-10-11 09:00:00,2021-10-11 09:00:00,4392.85,2494.0
2021-10-11 09:30:00,2021-10-11 09:30:00,4373.65,2494.0
2021-10-11 10:00:00,2021-10-11 10:00:00,4386.77,2826.0
2021-10-11 10:30:00,2021-10-11 10:30:00,4372.27,2826.0
2021-10-11 11:00:00,2021-10-11 11:00:00,4372.27,1978.0
2021-10-11 11:30:00,2021-10-11 11:30:00,4382.27,1978.0
2021-10-11 12:00:00,2021-10-11 12:00:00,4382.97,1374.0
2021-10-11 12:30:00,2021-10-11 12:30:00,4377.35,1374.0
2021-10-11 13:00:00,2021-10-11 13:00:00,4381.77,1544.0
2021-10-11 13:30:00,2021-10-11 13:30:00,4367.77,1544.0
2021-10-11 14:00:00,2021-10-11 14:00:00,4369.17,1675.0
2021-10-11 14:30:00,2021-10-11 14:30:00,4378.62,1675.0
2021-10-11 15:00:00,2021-10-11 15:00:00,4370.32,1629.0
2021-10-11 15:30:00,2021-10-11 15:30:00,4384.85,1629.0
2021-10-11 16:00:00,2021-10-11 16:00:00,4381.82,5600.0
2021-10-11 16:30:00,2021-10-11 16:30:00,4408.45,5600.0
2021-10-11 17:00:00,2021-10-11 17:00:00,4408.25,3842.0
2021-10-11 17:30:00,2021-10-11 17:30:00,4417.35,3842.0
2021-10-11 18:00:00,2021-10-11 18:00:00,4406.15,2832.0
2021-10-11 18:30:00,2021-10-11 18:30:00,4415.85,2832.0
2021-10-11 19:00:00,2021-10-11 19:00:00,4411.35,3082.0
2021-10-11 19:30:00,2021-10-11 19:30:00,4390.67,3082.0
2021-10-11 20:00:00,2021-10-11 20:00:00,4394.17,2506.0
2021-10-11 20:30:00,2021-10-11 20:30:00,4372.92,2506.0
2021-10-11 21:00:00,2021-10-11 21:00:00,4386.68,1924.0
2021-10-11 21:30:00,2021-10-11 21:30:00,4375.68,1924.0
2021-10-11 22:00:00,2021-10-11 22:00:00,4384.18,2450.0
2021-10-11 22:30:00,2021-10-11 22:30:00,4359.68,2450.0
2021-10-11 23:00:00,2021-10-11 23:00:00,4360.42,435.0
2021-10-11 23:30:00,2021-10-11 23:30:00,4353.02,435.0
2021-10-12 01:00:00,2021-10-12 01:00:00,4359.65,1021.0
2021-10-12 01:30:00,2021-10-12 01:30:00,4352.22,1021.0
2021-10-12 02:00:00,2021-10-12 02:00:00,4352.22,1643.0
2021-10-12 02:30:00,2021-10-12 02:30:00,4359.07,1643.0
2021-10-12 03:00:00,2021-10-12 03:00:00,4359.57,4226.0
2021-10-12 03:30:00,2021-10-12 03:30:00,4338.45,4226.0
2021-10-12 04:00:00,2021-10-12 04:00:00,4343.27,3415.0
2021-10-12 04:30:00,2021-10-12 04:30:00,4331.85,3415.0
2021-10-12 05:00:00,2021-10-12 05:00:00,4340.85,2481.0
2021-10-12 05:30:00,2021-10-12 05:30:00,4346.85,2481.0
2021-10-12 06:00:00,2021-10-12 06:00:00,4346.17,1890.0
2021-10-12 06:30:00,2021-10-12 06:30:00,4337.85,1890.0
2021-10-12 07:00:00,2021-10-12 07:00:00,4337.85,1070.0
2021-10-12 07:30:00,2021-10-12 07:30:00,4344.15,1070.0
2021-10-12 08:00:00,2021-10-12 08:00:00,4341.65,2693.0
2021-10-12 08:30:00,2021-10-12 08:30:00,4348.77,2693.0
2021-10-12 09:00:00,2021-10-12 09:00:00,4346.07,3283.0
2021-10-12 09:30:00,2021-10-12 09:30:00,4327.37,3283.0
2021-10-12 10:00:00,2021-10-12 10:00:00,4329.37,2520.0
2021-10-12 10:30:00,2021-10-12 10:30:00,4348.22,2520.0
2021-10-12 11:00:00,2021-10-12 11:00:00,4341.47,1911.0
2021-10-12 11:30:00,2021-10-12 11:30:00,4358.72,1911.0
2021-10-12 12:00:00,2021-10-12 12:00:00,4357.45,1185.0
2021-10-12 12:30:00,2021-10-12 12:30:00,4366.27,1185.0
2021-10-12 13:00:00,2021-10-12 13:00:00,4356.87,1113.0
2021-10-12 13:30:00,2021-10-12 13:30:00,4367.72,1113.0
2021-10-12 14:00:00,2021-10-12 14:00:00,4369.65,928.0
2021-10-12 14:30:00,2021-10-12 14:30:00,4362.57,928.0
2021-10-12 15:00:00,2021-10-12 15:00:00,4362.57,1009.0
2021-10-12 15:30:00,2021-10-12 15:30:00,4375.37,1009.0
