,date,cash_data,vol,dif,ret1,ret2,ret3
10/26/2021 14:30,10/26/2021 14:30,1.16152,3304,-0.001,8.336489265,-1.123532669,-0.988759789
10/26/2021 15:00,10/26/2021 15:00,1.16104,4631,-0.00048,-0.480305847,-4.004064534,-12.3405538
10/26/2021 15:30,10/26/2021 15:30,1.16205,4631,0.00101,2.103686715,-1.010413029,-0.530107182
10/26/2021 16:00,10/26/2021 16:00,1.1622,4564,0.00015,-0.148440721,-0.312272772,-2.415959488
10/26/2021 16:30,10/26/2021 16:30,1.1601,4564,-0.0021,14.01175939,-2.079915662,-1.931474941
10/26/2021 17:00,10/26/2021 17:00,1.16121,4516,0.00111,0.528796752,7.409372849,-6.602386538
10/26/2021 17:30,10/26/2021 17:30,1.15899,4516,-0.00222,2.000957272,1.058099706,0.529302954
10/26/2021 18:00,10/26/2021 18:00,1.15967,3619,0.00068,0.306509663,0.613312739,-1.387644533
10/26/2021 18:30,10/26/2021 18:30,1.15842,3619,-0.00125,1.838687427,0.563575464,0.257065801
10/26/2021 19:00,10/26/2021 19:00,1.15923,2003,0.00081,0.648122985,1.191695583,-0.646991844
10/26/2021 19:30,10/26/2021 19:30,1.15846,2003,-0.00077,0.950600874,0.616106276,-0.032016709
10/26/2021 20:00,10/26/2021 20:00,1.15859,1719,0.00013,0.168877796,0.160535381,-0.790065493
10/26/2021 20:30,10/26/2021 20:30,1.15952,1719,0.00093,-7.150575297,-1.207573398,-1.376451194
10/26/2021 21:00,10/26/2021 21:00,1.1594,1454,-0.00012,0.12898718,-0.922332545,6.228242753
10/26/2021 21:30,10/26/2021 21:30,1.15992,1454,0.00052,4.332586057,0.558848059,0.429860878
10/26/2021 22:00,10/26/2021 22:00,1.15959,1498,-0.00033,0.634563394,2.749300515,-1.583285542
10/26/2021 22:30,10/26/2021 22:30,1.15998,1498,0.00039,1.181787615,0.749919161,0.115355766
10/26/2021 23:00,10/26/2021 23:00,1.16003,735,5E-05,-0.128180812,-0.151482497,-1.333270112
10/26/2021 23:30,10/26/2021 23:30,1.15951,735,-0.00052,10.40210749,-1.333350588,-1.205169776
10/27/2021 0:00,10/27/2021 0:00,1.15884,506,-0.00067,-1.289122915,-13.40959513,-23.81170261
10/27/2021 0:30,10/27/2021 0:30,1.15958,506,0.00074,1.104444271,-1.423764418,-0.134641503
10/27/2021 1:00,10/27/2021 1:00,1.15908,259,-0.0005,0.675605725,0.746168873,-0.358275398
10/27/2021 1:30,10/27/2021 1:30,1.15945,259,0.00037,0.740041487,0.499976265,-0.17562946
10/27/2021 2:00,10/27/2021 2:00,1.15931,273,-0.00014,0.378340844,0.279987921,-0.460053566
10/27/2021 2:30,10/27/2021 2:30,1.15956,273,0.00025,1.785629582,0.675576603,0.297235759
10/27/2021 3:00,10/27/2021 3:00,1.15951,1917,-5E-05,0.199982751,0.357095116,-1.428534466
10/27/2021 3:30,10/27/2021 3:30,1.16037,1917,0.00086,17.1939953,3.438502481,3.23851973
10/27/2021 4:00,10/27/2021 4:00,1.16036,1569,-1E-05,0.011623648,0.199856942,-16.99413836
10/27/2021 4:30,10/27/2021 4:30,1.15972,1569,-0.00064,-64.01793204,-0.74412188,-0.755745527
10/27/2021 5:00,10/27/2021 5:00,1.16,1138,0.00028,0.437567887,-28.01219126,36.00574078
10/27/2021 5:30,10/27/2021 5:30,1.1597,1138,-0.0003,1.07143781,0.468826779,0.031258892
10/27/2021 6:00,10/27/2021 6:00,1.15976,862,6E-05,0.200020693,0.214309734,-0.857128076
10/27/2021 6:30,10/27/2021 6:30,1.1603,862,0.00054,-8.997672634,-1.799720719,-1.999741413
